"Tablepotatoes.code";"Tablepotatoes.name";"Tablepotatoes.mean";"Gherkin.code";"Gherkin.name";"Gherkin.mean";"Aspargus.code";"Aspargus.name";"Aspargus.mean";"Cauliflower.code";"Cauliflower.name";"Cauliflower.mean";"Broccoli.code";"Broccoli.name";"Broccoli.mean";"Kale.code";"Kale.name";"Kale.mean";"Carrot.code";"Carrot.name";"Carrot.mean";"Whitecabbage.code";"Whitecabbage.name";"Whitecabbage.mean";"Celeriac.code";"Celeriac.name";"Celeriac.mean";"Onions.code";"Onions.name";"Onions.mean";"Parsnip.code";"Parsnip.name";"Parsnip.mean";"Rootparsley.code";"Rootparsley.name";"Rootparsley.mean";"Leek.code";"Leek.name";"Leek.mean";"Beet.code";"Beet.name";"Beet.mean";"Redcabbage.code";"Redcabbage.name";"Redcabbage.mean";"Lettuce.code";"Lettuce.name";"Lettuce.mean";"Savoycabbage.pointedcabbage.code";"Savoycabbage.pointedcabbage.name";"Savoycabbage.pointedcabbage.mean";"Spinach.code";"Spinach.name";"Spinach.mean";"Sweetcorn.code";"Sweetcorn.name";"Sweetcorn.mean";"Peas.code";"Peas.name";"Peas.mean";"Jerusalemartichoke.code";"Jerusalemartichoke.name";"Jerusalemartichoke.mean";"Leafparsley.code";"Leafparsley.name";"Leafparsley.mean";"Pumpkin.code";"Pumpkin.name";"Pumpkin.mean";"Rhubarb.code";"Rhubarb.name";"Rhubarb.mean";"Strawberry.code";"Strawberry.name";"Strawberry.mean";"Blackcurrant.code";"Blackcurrant.name";"Blackcurrant.mean";"Redcurrant.code";"Redcurrant.name";"Redcurrant.mean";"Gooseberry.code";"Gooseberry.name";"Gooseberry.mean";"Raspberry.code";"Raspberry.name";"Raspberry.mean";"Blueberry.code";"Blueberry.name";"Blueberry.mean";"Sourcherry.code";"Sourcherry.name";"Sourcherry.mean";"Plum.code";"Plum.name";"Plum.mean";"Sweetcherry.code";"Sweetcherry.name";"Sweetcherry.mean";"Elder.code";"Elder.name";"Elder.mean";"Hazel.code";"Hazel.name";"Hazel.mean";"Apple.code";"Apple.name";"Apple.mean";"Pear.code";"Pear.name";"Pear.mean";"Winegrape.code";"Winegrape.name";"Winegrape.mean";"Rosehip.code";"Rosehip.name";"Rosehip.mean";"Tomato.code";"Tomato.name";"Tomato.mean";"Cucumber.code";"Cucumber.name";"Cucumber.mean"
"133";406;"Grønkål";61.125;NA;NA;NA;593;"Poppel (0-100 andre træer pr. ha)";0.125;532;"Anden buskfrugt";0.75;339;"MFO-brak, forårsslåning";0;42;"Hamp";0;432;"Krydderurter (undtagen persille og purløg)";14.25;111;"Svingelfrø, strand-";1.875;668;"Blomsterfrø";0.25;430;"Bladpersille";8.5;NA;NA;NA;NA;NA;NA;449;"Medicinpl., stauder ";0.25;161;"Cikorierødder";1.5;NA;NA;NA;NA;NA;NA;327;"MFO-bræmme, sommerslåning";0.125;NA;NA;NA;56;"Vårtriticale";1.5;406;"Grønkål";21;24;"Solsikke";0.25;NA;NA;NA;704;"Grønkorn af vårrug";3.125;NA;NA;NA;519;"Blåbær";5.75;340;"Randzoneordning, PD uden udtagningsforpligtigelse";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;361;"Ikke støtteberettiget landbrugsareal";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"203";656;"Bladbedefrø, rødbedefrø";54.125;NA;NA;NA;603;"MFO - Poppel (0-100 andre træer pr. ha)";0.125;528;"Æbler";0.5;510;"Melon";0;269;"Græs, rullegræs";0;652;"Kinesisk kålfrø";14.25;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";1.875;669;"Andet havefrø";0.25;211;"Vårhvede, helsæd";8.125;NA;NA;NA;NA;NA;NA;528;"Æbler";0.25;251;"Permanent græs, lavt udbytte";1.5;NA;NA;NA;NA;NA;NA;340;"Randzoneordning, PD uden udtagningsforpligtigelse";0.125;NA;NA;NA;522;"Blomme uden undervækst af græs";1.5;410;"Knoldselleri";21;212;"Vårhavre, helsæd";0.25;NA;NA;NA;230;"Blanding af vårkorn, grønkorn";3;NA;NA;NA;149;"Kartofler, lægge- (certificerede)";5.625;487;"Skovlandbrug";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;429;"Jordskokker, konsum";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"214";702;"Grønkron af vårhvede";53;NA;NA;NA;701;"Grønkorn af vårbyg";0;24;"Solsikke";0.25;593;"Poppel (0-100 andre træer pr. ha)";0;651;"Dildfrø";0;703;"Grønkorn af vårhavre";13.25;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";1.625;514;"Solbær";0.125;516;"Stikkelsbær";7.625;NA;NA;NA;NA;NA;NA;704;"Grønkorn af vårrug";0.25;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";1.125;NA;NA;NA;NA;NA;NA;653;"Karsefrø";0.125;NA;NA;NA;412;"Pastinak";1.375;230;"Blanding af vårkorn, grønkorn";20.375;255;"Permanent græs, under 50% kløver/lucerne";0.25;NA;NA;NA;539;"Blandet frugt";2.75;NA;NA;NA;530;"Vindrue";5.5;117;"Rajgræs, efterårsudl. hybrid";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113;"Engrapsgræsfrø (plænetype)";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"172";515;"Ribs";52.75;NA;NA;NA;NA;NA;NA;162;"Blanding, andre industriafgr.";0.25;701;"Grønkorn af vårbyg";0;709;"Grønkorn af vinterrug";0;162;"Blanding, andre industriafgr.";11;280;"Fodersukkerroer";1.625;111;"Svingelfrø, strand-";0;56;"Vårtriticale";7.5;NA;NA;NA;NA;NA;NA;257;"Permanent græs, uden kløver";0.125;255;"Permanent græs, under 50% kløver/lucerne";1;NA;NA;NA;NA;NA;NA;701;"Grønkorn af vårbyg";0.125;NA;NA;NA;170;"Græs til fabrik (omdrift)";1.25;515;"Ribs";19.625;328;"MFO-bræmme med blomsterblanding";0.25;NA;NA;NA;593;"Poppel (0-100 andre træer pr. ha)";2.375;NA;NA;NA;656;"Bladbedefrø, rødbedefrø";5.375;213;"Blandkorn, vårsået, helsæd";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;339;"MFO-brak, forårsslåning";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"196";602;"MFO - Pil";49.5;NA;NA;NA;NA;NA;NA;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";0.25;707;"Grønkorn af vinterhvede";0;NA;NA;NA;668;"Blomsterfrø";11;265;"Græs/kløvergræs slæt før vårsåede afgrøder";1.5;125;"Bederoefrø";0;250;"Permanent græs, meget lavt udbytte";7;NA;NA;NA;NA;NA;NA;405;"Courgette, squash";0.125;250;"Permanent græs, meget lavt udbytte";0.875;NA;NA;NA;NA;NA;NA;510;"Melon";0;NA;NA;NA;497;"Planteskolekulturer, vedplanter, til videresalg";1.25;125;"Bederoefrø";19;430;"Bladpersille";0.25;NA;NA;NA;544;"Snitblomster og snitgrønt";2.25;NA;NA;NA;32;"Sødlupin";5.25;215;"Ærtehelsæd";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;407;"Gulerod";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"91";257;"Permanent græs, uden kløver";44.75;NA;NA;NA;NA;NA;NA;235;"Blanding af vinterkorn, grønkorn";0.25;NA;NA;NA;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";10.75;416;"Rosenkål";1.25;149;"Kartofler, lægge- (certificerede)";0;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";6.25;NA;NA;NA;NA;NA;NA;102;"Rajgræsfrø, alm. 1. år, efterårsudlagt";0;281;"Kålroer";0.75;NA;NA;NA;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";0;NA;NA;NA;256;"Permanent kløvergræs, over 50% kløver/lucerne";1.125;529;"Pærer";19;528;"Æbler";0.25;NA;NA;NA;17;"Blanding af efterårssåede arter";2;NA;NA;NA;6;"Vårhvede, brødhvede";5;248;"Permanent græs ved vandboring";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;410;"Knoldselleri";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"73";212;"Vårhavre, helsæd";44;NA;NA;NA;NA;NA;NA;327;"MFO-bræmme, sommerslåning";0.125;NA;NA;NA;NA;NA;NA;401;"Asparges";10.625;9;"Vinterspelt";1.125;343;"MFO-bestøverbrak";0;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";5.875;NA;NA;NA;NA;NA;NA;338;"Brak, forårsslåning";0;430;"Bladpersille";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;502;"Blomsterløg";1.125;250;"Permanent græs, meget lavt udbytte";18.25;900;"Øvrige afgrøder";0.25;NA;NA;NA;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";2;NA;NA;NA;522;"Blomme uden undervækst af græs";5;249;"Udnyttet græs ved vandboring";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;418;"Rødkål";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"156";448;"Medicinpl., en- og toårige";41.75;NA;NA;NA;NA;NA;NA;512;"Rabarber";0.125;NA;NA;NA;NA;NA;NA;655;"Radisefrø (inklusiv olieræddikefrø)";10.625;502;"Blomsterløg";1.125;NA;NA;NA;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";5.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;257;"Permanent græs, uden kløver";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;280;"Fodersukkerroer";0.75;210;"Vårbyg, helsæd";17.375;539;"Blandet frugt";0.125;NA;NA;NA;498;"Containerplads 4, vedplanter";2;NA;NA;NA;222;"Vinterrug, helsæd";4.625;257;"Permanent græs, uden kløver";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;"Kartofler, lægge- (egen opformering)";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"153";432;"Krydderurter (undtagen persille og purløg)";41.125;NA;NA;NA;NA;NA;NA;6;"Vårhvede, brødhvede";0;NA;NA;NA;NA;NA;NA;431;"Purløg";10.375;668;"Blomsterfrø";1.125;NA;NA;NA;422;"Spinat";5.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;432;"Krydderurter (undtagen persille og purløg)";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;518;"Hindbær";0.75;417;"Rødbede";17;57;"Vinterhavre";0;NA;NA;NA;151;"Kartofler, stivelses-";1.875;NA;NA;NA;17;"Blanding af efterårssåede arter";4.375;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;312;"20-årig udtagning";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"49";117;"Rajgræs, efterårsudl. hybrid";40.25;NA;NA;NA;NA;NA;NA;111;"Svingelfrø, strand-";0;NA;NA;NA;NA;NA;NA;544;"Snitblomster og snitgrønt";10.25;24;"Solsikke";1;NA;NA;NA;429;"Jordskokker, konsum";5.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;592;"Pil";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;402;"Bladselleri";0.625;593;"Poppel (0-100 andre træer pr. ha)";16.875;327;"MFO-bræmme, sommerslåning";0;NA;NA;NA;250;"Permanent græs, meget lavt udbytte";1.625;NA;NA;NA;255;"Permanent græs, under 50% kløver/lucerne";4.375;404;"Broccoli";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;512;"Rabarber";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"36";104;"Rajgræsfrø, ital. 1. år efterårsudlagt";40;NA;NA;NA;NA;NA;NA;339;"MFO-brak, forårsslåning";0;NA;NA;NA;NA;NA;NA;126;"Blanding af markfrø til udsæd";8.375;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";1;NA;NA;NA;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";5.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;247;"Miljøgræs MVJ-tilsagn (0 N), omdrift";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;422;"Spinat";0.625;518;"Hindbær";16.5;512;"Rabarber";0;NA;NA;NA;422;"Spinat";1.625;NA;NA;NA;270;"Græs til udegrise, omdrift";4.125;410;"Knoldselleri";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;"Vårraps";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"85";250;"Permanent græs, meget lavt udbytte";38;NA;NA;NA;NA;NA;NA;516;"Stikkelsbær";0;NA;NA;NA;NA;NA;NA;662;"Majroefrø";8.375;270;"Græs til udegrise, omdrift";0.875;NA;NA;NA;653;"Karsefrø";5;NA;NA;NA;NA;NA;NA;NA;NA;NA;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;536;"Spisedruer";0.625;320;"Braklagte randzoner";16.375;NA;NA;NA;NA;NA;NA;413;"Rodpersille";1.5;NA;NA;NA;666;"Purløgsfrø";4.125;500;"Buske og træer Planteskoleplanter";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;124;"Spinatfrø";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"25";36;"Bælgsæd, andre typer til modenhed blanding";35.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;514;"Solbær";8.25;448;"Medicinpl., en- og toårige";0.875;NA;NA;NA;704;"Grønkorn af vårrug";5;NA;NA;NA;NA;NA;NA;NA;NA;NA;325;"MFO-Blomsterbrak";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32;"Sødlupin";0.5;257;"Permanent græs, uden kløver";15.625;NA;NA;NA;NA;NA;NA;420;"Salat (friland)";1.5;NA;NA;NA;224;"Blandkorn, efterårssået helsæd";3.75;529;"Pærer";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;406;"Grønkål";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"151";430;"Bladpersille";34.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;283;"Fodergulerødder";8;285;"Græs og kløvergræs uden norm, over 50 % kløver (omdrift)";0.75;NA;NA;NA;181;"Anden oliefrøart";4.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;113;"Engrapsgræsfrø (plænetype)";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42;"Hamp";0.5;544;"Snitblomster og snitgrønt";15.5;NA;NA;NA;NA;NA;NA;500;"Buske og træer Planteskoleplanter";1.25;NA;NA;NA;510;"Melon";3.625;650;"Chrysanthemum Garland, frø";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;"Blanding af efterårssåede arter";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"74";213;"Blandkorn, vårsået, helsæd";33.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;422;"Spinat";7.625;162;"Blanding, andre industriafgr.";0.625;NA;NA;NA;180;"Gul sennep";4.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;210;"Vårbyg, helsæd";0.5;52;"Quinoa";15.125;NA;NA;NA;NA;NA;NA;531;"Anden træfrugt";1.25;NA;NA;NA;579;"Tagetes, sygdomssanerende plante";3.375;180;"Gul sennep";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;285;"Græs og kløvergræs uden norm, over 50 % kløver (omdrift)";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"67";174;"Kløvergræs til fabrik";32.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54;"Bælgsæd blanding";7.5;281;"Kålroer";0.625;NA;NA;NA;701;"Grønkorn af vårbyg";4.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;547;"Planteskolekulturer, stauder";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;701;"Grønkorn af vårbyg";0.5;401;"Asparges";14.625;NA;NA;NA;NA;NA;NA;430;"Bladpersille";1;NA;NA;NA;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";3.125;280;"Fodersukkerroer";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;404;"Broccoli";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"209";666;"Purløgsfrø";31.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;423;"Sukkermajs";6.375;401;"Asparges";0.625;NA;NA;NA;515;"Ribs";4.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;596;"Elefantgræs";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;541;"Agurker";0.375;663;"Pastinakfrø";13.5;NA;NA;NA;NA;NA;NA;524;"Sødkirsebær uden undervækst af græs";1;NA;NA;NA;112;"Engrapgræsfrø (marktype)";2.875;512;"Rabarber";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;405;"Courgette, squash";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"118";325;"MFO-Blomsterbrak";31.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;430;"Bladpersille";5.5;545;"Potteplanter";0.5;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";4.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;220;"Vinterbyg, helsæd";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;113;"Engrapsgræsfrø (plænetype)";0.25;340;"Randzoneordning, PD uden udtagningsforpligtigelse";12.625;NA;NA;NA;NA;NA;NA;709;"Grønkorn af vinterrug";1;NA;NA;NA;531;"Anden træfrugt";2.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;415;"Porre";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"197";603;"MFO - Poppel (0-100 andre træer pr. ha)";29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;105;"Timothefrø";5.25;920;"Økologisk sommerbra";0.5;NA;NA;NA;667;"Timianfrø";4.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;656;"Bladbedefrø, rødbedefrø";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;235;"Blanding af vinterkorn, grønkorn";0.25;603;"MFO - Poppel (0-100 andre træer pr. ha)";11.25;NA;NA;NA;NA;NA;NA;24;"Solsikke";0.875;NA;NA;NA;900;"Øvrige afgrøder";2.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;422;"Spinat";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"45";113;"Engrapsgræsfrø (plænetype)";28.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;339;"MFO-brak, forårsslåning";4.375;17;"Blanding af efterårssåede arter";0.125;NA;NA;NA;659;"Kålfrø (hvid- og rødkål)";4.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;32;"Sødlupin";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;339;"MFO-brak, forårsslåning";0.25;651;"Dildfrø";10;NA;NA;NA;NA;NA;NA;52;"Quinoa";0.875;NA;NA;NA;250;"Permanent græs, meget lavt udbytte";2.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;517;"Brombær";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"217";707;"Grønkorn af vinterhvede";28.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24;"Solsikke";3.875;181;"Anden oliefrøart";0.125;NA;NA;NA;660;"Persillefrø";4.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;42;"Hamp";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;517;"Brombær";0.25;704;"Grønkorn af vårrug";10;NA;NA;NA;NA;NA;NA;522;"Blomme uden undervækst af græs";0.75;NA;NA;NA;500;"Buske og træer Planteskoleplanter";2.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;703;"Grønkorn af vårhavre";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"41";109;"Rajsvingelfrø";27.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;400;"Asieagurker";3.75;257;"Permanent græs, uden kløver";0.125;NA;NA;NA;17;"Blanding af efterårssåede arter";3.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;249;"Udnyttet græs ved vandboring";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;"Vinterspelt";0;325;"MFO-Blomsterbrak";9.875;NA;NA;NA;NA;NA;NA;703;"Grønkorn af vårhavre";0.75;NA;NA;NA;650;"Chrysanthemum Garland, frø";2.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;709;"Grønkorn af vinterrug";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"132";405;"Courgette, squash";27.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;593;"Poppel (0-100 andre træer pr. ha)";3.75;312;"20-årig udtagning";0.125;NA;NA;NA;109;"Rajsvingelfrø";3;NA;NA;NA;NA;NA;NA;NA;NA;NA;343;"MFO-bestøverbrak";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;180;"Gul sennep";0;36;"Bælgsæd, andre typer til modenhed blanding";9.625;NA;NA;NA;NA;NA;NA;327;"MFO-bræmme, sommerslåning";0.625;NA;NA;NA;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";2.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;151;"Kartofler, stivelses-";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"211";668;"Blomsterfrø";26.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;250;"Permanent græs, meget lavt udbytte";3.125;655;"Radisefrø (inklusiv olieræddikefrø)";0.125;NA;NA;NA;42;"Hamp";2.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;512;"Rabarber";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;338;"Brak, forårsslåning";0;327;"MFO-bræmme, sommerslåning";8.75;NA;NA;NA;NA;NA;NA;669;"Andet havefrø";0.625;NA;NA;NA;516;"Stikkelsbær";2.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;153;"Kartofler, andre";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"198";650;"Chrysanthemum Garland, frø";25.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;180;"Gul sennep";2.875;57;"Vinterhavre";0;NA;NA;NA;327;"MFO-bræmme, sommerslåning";2.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;651;"Dildfrø";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;524;"Sødkirsebær uden undervækst af græs";0;121;"Bælgplanter, frø";8.125;NA;NA;NA;NA;NA;NA;170;"Græs til fabrik (omdrift)";0.375;NA;NA;NA;706;"Grønkorn af vinterbyg";2.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;220;"Vinterbyg, helsæd";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
