Tablepotatoes.code;Tablepotatoes.name;Tablepotatoes.mean;Tablepotatoes.perc;Gherkin.code;Gherkin.name;Gherkin.mean;Gherkin.perc;Aspargus.code;Aspargus.name;Aspargus.mean;Aspargus.perc;Cauliflower.code;Cauliflower.name;Cauliflower.mean;Cauliflower.perc;Broccoli.code;Broccoli.name;Broccoli.mean;Broccoli.perc;Kale.code;Kale.name;Kale.mean;Kale.perc;Carrot.code;Carrot.name;Carrot.mean;Carrot.perc;Whitecabbage.code;Whitecabbage.name;Whitecabbage.mean;Whitecabbage.perc;Celeriac.code;Celeriac.name;Celeriac.mean;Celeriac.perc;Onions.code;Onions.name;Onions.mean;Onions.perc;Parsnip.code;Parsnip.name;Parsnip.mean;Parsnip.perc;Rootparsley.code;Rootparsley.name;Rootparsley.mean;Rootparsley.perc;Leek.code;Leek.name;Leek.mean;Leek.perc;Beet.code;Beet.name;Beet.mean;Beet.perc;Redcabbage.code;Redcabbage.name;Redcabbage.mean;Redcabbage.perc;Lettuce.code;Lettuce.name;Lettuce.mean;Lettuce.perc;Savoycabbage.pointedcabbage.code;Savoycabbage.pointedcabbage.name;Savoycabbage.pointedcabbage.mean;Savoycabbage.pointedcabbage.perc;Spinach.code;Spinach.name;Spinach.mean;Spinach.perc;Sweetcorn.code;Sweetcorn.name;Sweetcorn.mean;Sweetcorn.perc;Peas.code;Peas.name;Peas.mean;Peas.perc;Jerusalemartichoke.code;Jerusalemartichoke.name;Jerusalemartichoke.mean;Jerusalemartichoke.perc;Leafparsley.code;Leafparsley.name;Leafparsley.mean;Leafparsley.perc;Pumpkin.code;Pumpkin.name;Pumpkin.mean;Pumpkin.perc;Rhubarb.code;Rhubarb.name;Rhubarb.mean;Rhubarb.perc;Strawberry.code;Strawberry.name;Strawberry.mean;Strawberry.perc;Blackcurrant.code;Blackcurrant.name;Blackcurrant.mean;Blackcurrant.perc;Redcurrant.code;Redcurrant.name;Redcurrant.mean;Redcurrant.perc;Gooseberry.code;Gooseberry.name;Gooseberry.mean;Gooseberry.perc;Raspberry.code;Raspberry.name;Raspberry.mean;Raspberry.perc;Blueberry.code;Blueberry.name;Blueberry.mean;Blueberry.perc;Sourcherry.code;Sourcherry.name;Sourcherry.mean;Sourcherry.perc;Plum.code;Plum.name;Plum.mean;Plum.perc;Sweetcherry.code;Sweetcherry.name;Sweetcherry.mean;Sweetcherry.perc;Elder.code;Elder.name;Elder.mean;Elder.perc;Hazel.code;Hazel.name;Hazel.mean;Hazel.perc;Apple.code;Apple.name;Apple.mean;Apple.perc;Pear.code;Pear.name;Pear.mean;Pear.perc;Winegrape.code;Winegrape.name;Winegrape.mean;Winegrape.perc;Rosehip.code;Rosehip.name;Rosehip.mean;Rosehip.perc;Tomato.code;Tomato.name;Tomato.mean;Tomato.perc;Cucumber.code;Cucumber.name;Cucumber.mean;Cucumber.perc;
58;121;Bælgplanter, frø;2.8E-05;0.0;278;Permanent lucerne og lucernegræs over 50% lucerne;2.78E-07;0;279;Permanent kløvergræs til fabrik;7.39E-07;0;279;Permanent kløvergræs til fabrik;8.92E-07;0;667;Timianfrø;1.14E-06;0;253;Miljøgræs MVJ-tilsagn (80 N), omdrift;3.57E-07;0;527;Hassel;8.58E-06;0;527;Hassel;1.33E-06;0;664;Skorzonerrod/skorzonerrodfrø;1.22E-07;0;664;Skorzonerrod/skorzonerrodfrø;3.91E-06;0;518;Hindbær;5.62E-07;0;278;Permanent lucerne og lucernegræs over 50% lucerne;4.30E-07;0;117;Rajgræs, efterårsudl. hybrid;5.97E-07;0;279;Permanent kløvergræs til fabrik;1.07E-06;0;518;Hindbær;6.38E-07;0;666;Purløgsfrø;1.53E-06;0;317;Vådområder med udtagning;3.76E-07;0;408;Hvidkål;2.12E-07;0;660;Persillefrø;1.56E-06;0;279;Permanent kløvergræs til fabrik;8.72E-06;0;405;Courgette, squash;5.52E-07;0;531;Anden træfrugt;5.96E-07;0;36;Bælgsæd, andre typer til modenhed blanding;1.14E-06;0;213;Blandkorn, vårsået, helsæd;1.99E-07;0;667;Timianfrø;9.32E-06;0;279;Permanent kløvergræs til fabrik;7.29E-06;0;664;Skorzonerrod/skorzonerrodfrø;5.00E-07;0;534;Hyben;6.50E-08;0;430;Bladpersille;4.29E-07;0;401;Asparges;1.62E-06;0;282;Fodermarvkål;1.63E-05;0;430;Bladpersille;6.76E-07;0;667;Timianfrø;2.52E-06;0;544;Snitblomster og snitgrønt;9.24E-08;0;653;Karsefrø;2.04E-07;0;416;Rosenkål;1.81E-05;0;282;Fodermarvkål;3.68E-06;0;412;Pastinak;2.11E-06;0;650;Chrysanthemum Garland, frø;2.80E-07;0;430;Bladpersille;3.70E-07;0;211;Vårhvede, helsæd;6.31E-07;0
230;530;Vindrue;2.8E-05;0.0;430;Bladpersille;2.78E-07;0;527;Hassel;7.39E-07;0;531;Anden træfrugt;8.92E-07;0;416;Rosenkål;1.14E-06;0;650;Chrysanthemum Garland, frø;3.57E-07;0;531;Anden træfrugt;8.58E-06;0;278;Permanent lucerne og lucernegræs over 50% lucerne;1.33E-06;0;432;Krydderurter (undtagen persille og purløg);1.22E-07;0;126;Blanding af markfrø til udsæd;3.91E-06;0;282;Fodermarvkål;5.62E-07;0;430;Bladpersille;4.30E-07;0;666;Purløgsfrø;5.97E-07;0;502;Blomsterløg;1.07E-06;0;448;Medicinpl., en- og toårige;6.38E-07;0;317;Vådområder med udtagning;1.53E-06;0;650;Chrysanthemum Garland, frø;3.76E-07;0;652;Kinesisk kålfrø;2.12E-07;0;278;Permanent lucerne og lucernegræs over 50% lucerne;1.56E-06;0;527;Hassel;8.72E-06;0;278;Permanent lucerne og lucernegræs over 50% lucerne;5.52E-07;0;527;Hassel;5.96E-07;0;278;Permanent lucerne og lucernegræs over 50% lucerne;1.14E-06;0;180;Gul sennep;1.99E-07;0;279;Permanent kløvergræs til fabrik;9.32E-06;0;531;Anden træfrugt;7.29E-06;0;432;Krydderurter (undtagen persille og purløg);5.00E-07;0;115;Hvenefrø, alm. og krybende;6.50E-08;0;502;Blomsterløg;4.29E-07;0;174;Kløvergræs til fabrik;1.62E-06;0;430;Bladpersille;1.63E-05;0;282;Fodermarvkål;6.76E-07;0;430;Bladpersille;2.52E-06;0;594;El;9.24E-08;0;664;Skorzonerrod/skorzonerrodfrø;2.04E-07;0;527;Hassel;1.81E-05;0;502;Blomsterløg;3.68E-06;0;180;Gul sennep;2.11E-06;0;115;Hvenefrø, alm. og krybende;2.80E-07;0;667;Timianfrø;3.70E-07;0;413;Rodpersille;6.31E-07;0
238;539;Blandet frugt;2.8E-05;0.0;518;Hindbær;2.78E-07;0;531;Anden træfrugt;7.39E-07;0;430;Bladpersille;8.92E-07;0;282;Fodermarvkål;1.14E-06;0;211;Vårhvede, helsæd;3.57E-07;0;667;Timianfrø;8.58E-06;0;518;Hindbær;1.33E-06;0;211;Vårhvede, helsæd;1.22E-07;0;653;Karsefrø;3.91E-06;0;448;Medicinpl., en- og toårige;5.62E-07;0;24;Solsikke;4.30E-07;0;317;Vådområder med udtagning;5.97E-07;0;531;Anden træfrugt;1.07E-06;0;282;Fodermarvkål;6.38E-07;0;534;Hyben;1.53E-06;0;117;Rajgræs, efterårsudl. hybrid;3.76E-07;0;515;Ribs;2.12E-07;0;516;Stikkelsbær;1.56E-06;0;531;Anden træfrugt;8.72E-06;0;416;Rosenkål;5.52E-07;0;279;Permanent kløvergræs til fabrik;5.96E-07;0;516;Stikkelsbær;1.14E-06;0;412;Pastinak;1.99E-07;0;278;Permanent lucerne og lucernegræs over 50% lucerne;9.32E-06;0;223;Vintertriticale, helsæd;7.29E-06;0;126;Blanding af markfrø til udsæd;5.00E-07;0;117;Rajgræs, efterårsudl. hybrid;6.50E-08;0;448;Medicinpl., en- og toårige;4.29E-07;0;317;Vådområder med udtagning;1.62E-06;0;448;Medicinpl., en- og toårige;1.63E-05;0;502;Blomsterløg;6.76E-07;0;416;Rosenkål;2.52E-06;0;259;Permanent græs, fabrik, over 6 tons;9.24E-08;0;655;Radisefrø (inklusiv olieræddikefrø);2.04E-07;0;430;Bladpersille;1.81E-05;0;448;Medicinpl., en- og toårige;3.68E-06;0;401;Asparges;2.11E-06;0;117;Rajgræs, efterårsudl. hybrid;2.80E-07;0;405;Courgette, squash;3.70E-07;0;410;Knoldselleri;6.31E-07;0
232;532;Anden buskfrugt;2.8E-05;0.0;527;Hassel;2.78E-07;0;430;Bladpersille;7.39E-07;0;416;Rosenkål;8.92E-07;0;518;Hindbær;1.14E-06;0;317;Vådområder med udtagning;3.57E-07;0;405;Courgette, squash;8.58E-06;0;430;Bladpersille;1.33E-06;0;126;Blanding af markfrø til udsæd;1.22E-07;0;114;Rapgræsfrø, alm.;3.91E-06;0;430;Bladpersille;5.62E-07;0;448;Medicinpl., en- og toårige;4.30E-07;0;534;Hyben;5.97E-07;0;278;Permanent lucerne og lucernegræs over 50% lucerne;1.07E-06;0;582;Pyntegrønt, økologisk jordbrug;6.38E-07;0;900;Øvrige afgrøder;1.53E-06;0;262;Lucernegræs, over 50% lucerne (omdrift);3.76E-07;0;511;Græskar;2.12E-07;0;279;Permanent kløvergræs til fabrik;1.56E-06;0;667;Timianfrø;8.72E-06;0;531;Anden træfrugt;5.52E-07;0;502;Blomsterløg;5.96E-07;0;279;Permanent kløvergræs til fabrik;1.14E-06;0;666;Purløgsfrø;1.99E-07;0;416;Rosenkål;9.32E-06;0;448;Medicinpl., en- og toårige;7.29E-06;0;114;Rapgræsfrø, alm.;5.00E-07;0;900;Øvrige afgrøder;6.50E-08;0;282;Fodermarvkål;4.29E-07;0;534;Hyben;1.62E-06;0;278;Permanent lucerne og lucernegræs over 50% lucerne;1.63E-05;0;448;Medicinpl., en- og toårige;6.76E-07;0;448;Medicinpl., en- og toårige;2.52E-06;0;416;Rosenkål;9.24E-08;0;406;Grønkål;2.04E-07;0;502;Blomsterløg;1.81E-05;0;24;Solsikke;3.68E-06;0;422;Spinat;2.11E-06;0;429;Jordskokker, konsum;2.80E-07;0;416;Rosenkål;3.70E-07;0;126;Blanding af markfrø til udsæd;6.31E-07;0
206;502;Blomsterløg;2.8E-05;0.0;223;Vintertriticale, helsæd;2.78E-07;0;667;Timianfrø;7.39E-07;0;518;Hindbær;8.92E-07;0;582;Pyntegrønt, økologisk jordbrug;1.14E-06;0;180;Gul sennep;3.57E-07;0;518;Hindbær;8.58E-06;0;448;Medicinpl., en- og toårige;1.33E-06;0;114;Rapgræsfrø, alm.;1.22E-07;0;655;Radisefrø (inklusiv olieræddikefrø);3.91E-06;0;24;Solsikke;5.62E-07;0;501;Stauder;4.30E-07;0;900;Øvrige afgrøder;5.97E-07;0;527;Hassel;1.07E-06;0;502;Blomsterløg;6.38E-07;0;117;Rajgræs, efterårsudl. hybrid;1.53E-06;0;211;Vårhvede, helsæd;3.76E-07;0;170;Græs til fabrik (omdrift);2.12E-07;0;527;Hassel;1.56E-06;0;282;Fodermarvkål;8.72E-06;0;527;Hassel;5.52E-07;0;518;Hindbær;5.96E-07;0;527;Hassel;1.14E-06;0;401;Asparges;1.99E-07;0;527;Hassel;9.32E-06;0;527;Hassel;7.29E-06;0;653;Karsefrø;5.00E-07;0;211;Vårhvede, helsæd;6.50E-08;0;24;Solsikke;4.29E-07;0;650;Chrysanthemum Garland, frø;1.62E-06;0;273;Lucerne til fabrik;1.63E-05;0;24;Solsikke;6.76E-07;0;405;Courgette, squash;2.52E-06;0;273;Lucerne til fabrik;9.24E-08;0;432;Krydderurter (undtagen persille og purløg);2.04E-07;0;282;Fodermarvkål;1.81E-05;0;582;Pyntegrønt, økologisk jordbrug;3.68E-06;0;262;Lucernegræs, over 50% lucerne (omdrift);2.11E-06;0;413;Rodpersille;2.80E-07;0;531;Anden træfrugt;3.70E-07;0;222;Vinterrug, helsæd;6.31E-07;0
107;259;Permanent græs, fabrik, over 6 tons;2.8E-05;0.0;279;Permanent kløvergræs til fabrik;2.78E-07;0;416;Rosenkål;7.39E-07;0;282;Fodermarvkål;8.92E-07;0;448;Medicinpl., en- og toårige;1.14E-06;0;262;Lucernegræs, over 50% lucerne (omdrift);3.57E-07;0;448;Medicinpl., en- og toårige;8.58E-06;0;282;Fodermarvkål;1.33E-06;0;653;Karsefrø;1.22E-07;0;659;Kålfrø (hvid- og rødkål);3.91E-06;0;501;Stauder;5.62E-07;0;661;Kørvelfrø;4.30E-07;0;650;Chrysanthemum Garland, frø;5.97E-07;0;518;Hindbær;1.07E-06;0;662;Majroefrø;6.38E-07;0;650;Chrysanthemum Garland, frø;1.53E-06;0;115;Hvenefrø, alm. og krybende;3.76E-07;0;213;Blandkorn, vårsået, helsæd;2.12E-07;0;531;Anden træfrugt;1.56E-06;0;448;Medicinpl., en- og toårige;8.72E-06;0;518;Hindbær;5.52E-07;0;661;Kørvelfrø;5.96E-07;0;531;Anden træfrugt;1.14E-06;0;253;Miljøgræs MVJ-tilsagn (80 N), omdrift;1.99E-07;0;282;Fodermarvkål;9.32E-06;0;282;Fodermarvkål;7.29E-06;0;659;Kålfrø (hvid- og rødkål);5.00E-07;0;413;Rodpersille;6.50E-08;0;582;Pyntegrønt, økologisk jordbrug;4.29E-07;0;117;Rajgræs, efterårsudl. hybrid;1.62E-06;0;501;Stauder;1.63E-05;0;662;Majroefrø;6.76E-07;0;282;Fodermarvkål;2.52E-06;0;667;Timianfrø;9.24E-08;0;114;Rapgræsfrø, alm.;2.04E-07;0;448;Medicinpl., en- og toårige;1.81E-05;0;661;Kørvelfrø;3.68E-06;0;317;Vådområder med udtagning;2.11E-06;0;410;Knoldselleri;2.80E-07;0;527;Hassel;3.70E-07;0;664;Skorzonerrod/skorzonerrodfrø;6.31E-07;0
87;220;Vinterbyg, helsæd;2.8E-05;0.0;582;Pyntegrønt, økologisk jordbrug;2.78E-07;0;662;Majroefrø;7.39E-07;0;405;Courgette, squash;8.92E-07;0;662;Majroefrø;1.14E-06;0;115;Hvenefrø, alm. og krybende;3.57E-07;0;662;Majroefrø;8.58E-06;0;24;Solsikke;1.33E-06;0;655;Radisefrø (inklusiv olieræddikefrø);1.22E-07;0;596;Elefantgræs;3.91E-06;0;594;El;5.62E-07;0;594;El;4.30E-07;0;115;Hvenefrø, alm. og krybende;5.97E-07;0;282;Fodermarvkål;1.07E-06;0;24;Solsikke;6.38E-07;0;115;Hvenefrø, alm. og krybende;1.53E-06;0;534;Hyben;3.76E-07;0;174;Kløvergræs til fabrik;2.12E-07;0;667;Timianfrø;1.56E-06;0;502;Blomsterløg;8.72E-06;0;502;Blomsterløg;5.52E-07;0;24;Solsikke;5.96E-07;0;430;Bladpersille;1.14E-06;0;117;Rajgræs, efterårsudl. hybrid;1.99E-07;0;502;Blomsterløg;9.32E-06;0;430;Bladpersille;7.29E-06;0;400;Asieagurker;5.00E-07;0;410;Knoldselleri;6.50E-08;0;662;Majroefrø;4.29E-07;0;115;Hvenefrø, alm. og krybende;1.62E-06;0;594;El;1.63E-05;0;582;Pyntegrønt, økologisk jordbrug;6.76E-07;0;582;Pyntegrønt, økologisk jordbrug;2.52E-06;0;24;Solsikke;9.24E-08;0;530;Vindrue;2.04E-07;0;24;Solsikke;1.81E-05;0;501;Stauder;3.68E-06;0;650;Chrysanthemum Garland, frø;2.11E-06;0;664;Skorzonerrod/skorzonerrodfrø;2.80E-07;0;582;Pyntegrønt, økologisk jordbrug;3.70E-07;0;653;Karsefrø;6.31E-07;0
164;402;Bladselleri;2.8E-05;0.0;501;Stauder;2.78E-07;0;448;Medicinpl., en- og toårige;7.39E-07;0;662;Majroefrø;8.92E-07;0;661;Kørvelfrø;1.14E-06;0;534;Hyben;3.57E-07;0;502;Blomsterløg;8.58E-06;0;501;Stauder;1.33E-06;0;659;Kålfrø (hvid- og rødkål);1.22E-07;0;530;Vindrue;3.91E-06;0;661;Kørvelfrø;5.62E-07;0;533;Rønnebær;4.30E-07;0;222;Vinterrug, helsæd;5.97E-07;0;448;Medicinpl., en- og toårige;1.07E-06;0;661;Kørvelfrø;6.38E-07;0;429;Jordskokker, konsum;1.53E-06;0;413;Rodpersille;3.76E-07;0;180;Gul sennep;2.12E-07;0;430;Bladpersille;1.56E-06;0;582;Pyntegrønt, økologisk jordbrug;8.72E-06;0;448;Medicinpl., en- og toårige;5.52E-07;0;501;Stauder;5.96E-07;0;667;Timianfrø;1.14E-06;0;422;Spinat;1.99E-07;0;448;Medicinpl., en- og toårige;9.32E-06;0;501;Stauder;7.29E-06;0;655;Radisefrø (inklusiv olieræddikefrø);5.00E-07;0;222;Vinterrug, helsæd;6.50E-08;0;273;Lucerne til fabrik;4.29E-07;0;429;Jordskokker, konsum;1.62E-06;0;223;Vintertriticale, helsæd;1.63E-05;0;661;Kørvelfrø;6.76E-07;0;662;Majroefrø;2.52E-06;0;405;Courgette, squash;9.24E-08;0;659;Kålfrø (hvid- og rødkål);2.04E-07;0;661;Kørvelfrø;1.81E-05;0;594;El;3.68E-06;0;170;Græs til fabrik (omdrift);2.11E-06;0;432;Krydderurter (undtagen persille og purløg);2.80E-07;0;24;Solsikke;3.70E-07;0;655;Radisefrø (inklusiv olieræddikefrø);6.31E-07;0
219;516;Stikkelsbær;2.8E-05;0.0;661;Kørvelfrø;2.78E-07;0;282;Fodermarvkål;7.39E-07;0;448;Medicinpl., en- og toårige;8.92E-07;0;533;Rønnebær;1.14E-06;0;117;Rajgræs, efterårsudl. hybrid;3.57E-07;0;582;Pyntegrønt, økologisk jordbrug;8.58E-06;0;661;Kørvelfrø;1.33E-06;0;596;Elefantgræs;1.22E-07;0;656;Bladbedefrø, rødbedefrø;3.91E-06;0;533;Rønnebær;5.62E-07;0;273;Lucerne til fabrik;4.30E-07;0;211;Vårhvede, helsæd;5.97E-07;0;273;Lucerne til fabrik;1.07E-06;0;533;Rønnebær;6.38E-07;0;211;Vårhvede, helsæd;1.53E-06;0;170;Græs til fabrik (omdrift);3.76E-07;0;262;Lucernegræs, over 50% lucerne (omdrift);2.12E-07;0;416;Rosenkål;1.56E-06;0;662;Majroefrø;8.72E-06;0;501;Stauder;5.52E-07;0;594;El;5.96E-07;0;662;Majroefrø;1.14E-06;0;317;Vådområder med udtagning;1.99E-07;0;24;Solsikke;9.32E-06;0;594;El;7.29E-06;0;406;Grønkål;5.00E-07;0;126;Blanding af markfrø til udsæd;6.50E-08;0;661;Kørvelfrø;4.29E-07;0;900;Øvrige afgrøder;1.62E-06;0;661;Kørvelfrø;1.63E-05;0;594;El;6.76E-07;0;661;Kørvelfrø;2.52E-06;0;36;Bælgsæd, andre typer til modenhed blanding;9.24E-08;0;596;Elefantgræs;2.04E-07;0;582;Pyntegrønt, økologisk jordbrug;1.81E-05;0;533;Rønnebær;3.68E-06;0;117;Rajgræs, efterårsudl. hybrid;2.11E-06;0;222;Vinterrug, helsæd;2.80E-07;0;502;Blomsterløg;3.70E-07;0;406;Grønkål;6.31E-07;0
126;279;Permanent kløvergræs til fabrik;2.8E-05;0.0;448;Medicinpl., en- og toårige;2.78E-07;0;405;Courgette, squash;7.39E-07;0;582;Pyntegrønt, økologisk jordbrug;8.92E-07;0;594;El;1.14E-06;0;413;Rodpersille;3.57E-07;0;661;Kørvelfrø;8.58E-06;0;582;Pyntegrønt, økologisk jordbrug;1.33E-06;0;530;Vindrue;1.22E-07;0;40;Oliehør;3.91E-06;0;273;Lucerne til fabrik;5.62E-07;0;662;Majroefrø;4.30E-07;0;664;Skorzonerrod/skorzonerrodfrø;5.97E-07;0;501;Stauder;1.07E-06;0;594;El;6.38E-07;0;664;Skorzonerrod/skorzonerrodfrø;1.53E-06;0;900;Øvrige afgrøder;3.76E-07;0;412;Pastinak;2.12E-07;0;518;Hindbær;1.56E-06;0;661;Kørvelfrø;8.72E-06;0;582;Pyntegrønt, økologisk jordbrug;5.52E-07;0;533;Rønnebær;5.96E-07;0;282;Fodermarvkål;1.14E-06;0;262;Lucernegræs, over 50% lucerne (omdrift);1.99E-07;0;661;Kørvelfrø;9.32E-06;0;278;Permanent lucerne og lucernegræs over 50% lucerne;7.29E-06;0;596;Elefantgræs;5.00E-07;0;653;Karsefrø;6.50E-08;0;594;El;4.29E-07;0;211;Vårhvede, helsæd;1.62E-06;0;533;Rønnebær;1.63E-05;0;533;Rønnebær;6.76E-07;0;594;El;2.52E-06;0;121;Bælgplanter, frø;9.24E-08;0;40;Oliehør;2.04E-07;0;501;Stauder;1.81E-05;0;662;Majroefrø;3.68E-06;0;534;Hyben;2.11E-06;0;211;Vårhvede, helsæd;2.80E-07;0;518;Hindbær;3.70E-07;0;432;Krydderurter (undtagen persille og purløg);6.31E-07;0
277;667;Timianfrø;2.8E-05;0.0;594;El;2.78E-07;0;582;Pyntegrønt, økologisk jordbrug;7.39E-07;0;661;Kørvelfrø;8.92E-07;0;24;Solsikke;1.14E-06;0;170;Græs til fabrik (omdrift);3.57E-07;0;533;Rønnebær;8.58E-06;0;594;El;1.33E-06;0;40;Oliehør;1.22E-07;0;522;Blomme uden undervækst af græs;3.91E-06;0;582;Pyntegrønt, økologisk jordbrug;5.62E-07;0;582;Pyntegrønt, økologisk jordbrug;4.30E-07;0;126;Blanding af markfrø til udsæd;5.97E-07;0;594;El;1.07E-06;0;501;Stauder;6.38E-07;0;126;Blanding af markfrø til udsæd;1.53E-06;0;653;Karsefrø;3.76E-07;0;253;Miljøgræs MVJ-tilsagn (80 N), omdrift;2.12E-07;0;282;Fodermarvkål;1.56E-06;0;533;Rønnebær;8.72E-06;0;661;Kørvelfrø;5.52E-07;0;582;Pyntegrønt, økologisk jordbrug;5.96E-07;0;582;Pyntegrønt, økologisk jordbrug;1.14E-06;0;650;Chrysanthemum Garland, frø;1.99E-07;0;582;Pyntegrønt, økologisk jordbrug;9.32E-06;0;661;Kørvelfrø;7.29E-06;0;530;Vindrue;5.00E-07;0;664;Skorzonerrod/skorzonerrodfrø;6.50E-08;0;533;Rønnebær;4.29E-07;0;413;Rodpersille;1.62E-06;0;582;Pyntegrønt, økologisk jordbrug;1.63E-05;0;501;Stauder;6.76E-07;0;501;Stauder;2.52E-06;0;501;Stauder;9.24E-08;0;522;Blomme uden undervækst af græs;2.04E-07;0;594;El;1.81E-05;0;273;Lucerne til fabrik;3.68E-06;0;115;Hvenefrø, alm. og krybende;2.11E-06;0;114;Rapgræsfrø, alm.;2.80E-07;0;282;Fodermarvkål;3.70E-07;0;530;Vindrue;6.31E-07;0
231;531;Anden træfrugt;2.8E-05;0.0;533;Rønnebær;2.78E-07;0;661;Kørvelfrø;7.39E-07;0;502;Blomsterløg;8.92E-07;0;501;Stauder;1.14E-06;0;126;Blanding af markfrø til udsæd;3.57E-07;0;594;El;8.58E-06;0;533;Rønnebær;1.33E-06;0;522;Blomme uden undervækst af græs;1.22E-07;0;519;Blåbær;3.91E-06;0;662;Majroefrø;5.62E-07;0;223;Vintertriticale, helsæd;4.30E-07;0;653;Karsefrø;5.97E-07;0;582;Pyntegrønt, økologisk jordbrug;1.07E-06;0;273;Lucerne til fabrik;6.38E-07;0;432;Krydderurter (undtagen persille og purløg);1.53E-06;0;126;Blanding af markfrø til udsæd;3.76E-07;0;401;Asparges;2.12E-07;0;448;Medicinpl., en- og toårige;1.56E-06;0;594;El;8.72E-06;0;594;El;5.52E-07;0;662;Majroefrø;5.96E-07;0;533;Rønnebær;1.14E-06;0;534;Hyben;1.99E-07;0;594;El;9.32E-06;0;281;Kålroer;7.29E-06;0;522;Blomme uden undervækst af græs;5.00E-07;0;655;Radisefrø (inklusiv olieræddikefrø);6.50E-08;0;501;Stauder;4.29E-07;0;126;Blanding af markfrø til udsæd;1.62E-06;0;281;Kålroer;1.63E-05;0;273;Lucerne til fabrik;6.76E-07;0;24;Solsikke;2.52E-06;0;502;Blomsterløg;9.24E-08;0;400;Asieagurker;2.04E-07;0;662;Majroefrø;1.81E-05;0;526;Hyld;3.68E-06;0;211;Vårhvede, helsæd;2.11E-06;0;126;Blanding af markfrø til udsæd;2.80E-07;0;501;Stauder;3.70E-07;0;114;Rapgræsfrø, alm.;6.31E-07;0
125;278;Permanent lucerne og lucernegræs over 50% lucerne;2.8E-05;0.0;662;Majroefrø;2.78E-07;0;533;Rønnebær;7.39E-07;0;533;Rønnebær;8.92E-07;0;502;Blomsterløg;1.14E-06;0;653;Karsefrø;3.57E-07;0;501;Stauder;8.58E-06;0;273;Lucerne til fabrik;1.33E-06;0;519;Blåbær;1.22E-07;0;545;Potteplanter;3.91E-06;0;223;Vintertriticale, helsæd;5.62E-07;0;526;Hyld;4.30E-07;0;655;Radisefrø (inklusiv olieræddikefrø);5.97E-07;0;661;Kørvelfrø;1.07E-06;0;274;Permanent lucernegræs over 25% græs, til fabrik;6.38E-07;0;653;Karsefrø;1.53E-06;0;655;Radisefrø (inklusiv olieræddikefrø);3.76E-07;0;534;Hyben;2.12E-07;0;582;Pyntegrønt, økologisk jordbrug;1.56E-06;0;501;Stauder;8.72E-06;0;533;Rønnebær;5.52E-07;0;273;Lucerne til fabrik;5.96E-07;0;661;Kørvelfrø;1.14E-06;0;429;Jordskokker, konsum;1.99E-07;0;533;Rønnebær;9.32E-06;0;533;Rønnebær;7.29E-06;0;40;Oliehør;5.00E-07;0;406;Grønkål;6.50E-08;0;526;Hyld;4.29E-07;0;222;Vinterrug, helsæd;1.62E-06;0;662;Majroefrø;1.63E-05;0;526;Hyld;6.76E-07;0;274;Permanent lucernegræs over 25% græs, til fabrik;2.52E-06;0;541;Agurker;9.24E-08;0;656;Bladbedefrø, rødbedefrø;2.04E-07;0;533;Rønnebær;1.81E-05;0;274;Permanent lucernegræs over 25% græs, til fabrik;3.68E-06;0;429;Jordskokker, konsum;2.11E-06;0;400;Asieagurker;2.80E-07;0;448;Medicinpl., en- og toårige;3.70E-07;0;596;Elefantgræs;6.31E-07;0
227;527;Hassel;2.8E-05;0.0;526;Hyld;2.78E-07;0;594;El;7.39E-07;0;594;El;8.92E-07;0;274;Permanent lucernegræs over 25% græs, til fabrik;1.14E-06;0;900;Øvrige afgrøder;3.57E-07;0;273;Lucerne til fabrik;8.58E-06;0;662;Majroefrø;1.33E-06;0;545;Potteplanter;1.22E-07;0;539;Blandet frugt;3.91E-06;0;526;Hyld;5.62E-07;0;544;Snitblomster og snitgrønt;4.30E-07;0;114;Rapgræsfrø, alm.;5.97E-07;0;533;Rønnebær;1.07E-06;0;526;Hyld;6.38E-07;0;114;Rapgræsfrø, alm.;1.53E-06;0;222;Vinterrug, helsæd;3.76E-07;0;317;Vådområder med udtagning;2.12E-07;0;661;Kørvelfrø;1.56E-06;0;273;Lucerne til fabrik;8.72E-06;0;662;Majroefrø;5.52E-07;0;223;Vintertriticale, helsæd;5.96E-07;0;594;El;1.14E-06;0;115;Hvenefrø, alm. og krybende;1.99E-07;0;662;Majroefrø;9.32E-06;0;582;Pyntegrønt, økologisk jordbrug;7.29E-06;0;519;Blåbær;5.00E-07;0;432;Krydderurter (undtagen persille og purløg);6.50E-08;0;274;Permanent lucernegræs over 25% græs, til fabrik;4.29E-07;0;653;Karsefrø;1.62E-06;0;544;Snitblomster og snitgrønt;1.63E-05;0;274;Permanent lucernegræs over 25% græs, til fabrik;6.76E-07;0;502;Blomsterløg;2.52E-06;0;545;Potteplanter;9.24E-08;0;409;Kinakål;2.04E-07;0;273;Lucerne til fabrik;1.81E-05;0;223;Vintertriticale, helsæd;3.68E-06;0;174;Kløvergræs til fabrik;2.11E-06;0;659;Kålfrø (hvid- og rødkål);2.80E-07;0;661;Kørvelfrø;3.70E-07;0;40;Oliehør;6.31E-07;0
